"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence","shape_dist_traveled"
"58","42.360938999998055","13.28726599999793","88","14895"
"58","42.360938999998055","13.28726599999793","89","14895"
"58","42.36009999999808","13.290959999997954","90","15213"
"58","42.36009999999808","13.290959999997954","91","15213"
"58","42.360729999998085","13.294629999997976","92","15523"
"58","42.360729999998085","13.294629999997976","93","15523"
"58","42.36150999999814","13.299129999998003","94","15904"
"58","42.36150999999814","13.299129999998003","95","15904"
"58","42.36493999999819","13.310199999998071","96","16892"
"58","42.36493999999819","13.310199999998071","97","16892"
"58","42.36530999999823","13.314249999998092","98","17229"
"58","42.36530999999823","13.314249999998092","99","17229"
"58","42.365879999998256","13.318329999998118","100","17571"
"58","42.365879999998256","13.318329999998118","101","17571"
"58","42.365329999998245","13.316079999998106","102","17766"
"58","42.365329999998245","13.316079999998106","103","17766"
"58","42.365519999998234","13.313779999998092","104","17956"
"58","42.365519999998234","13.313779999998092","105","17956"
"58","42.36381385982593","13.312219121530783","106","18185"
"58","42.36381385982593","13.312219121530783","107","18185"
"58","42.36267029528552","13.325369990856663","108","19276"
"58","42.36267029528552","13.325369990856663","109","19276"
"58","42.3607359378188","13.332590517961275","110","19909"
"58","42.3607359378188","13.332590517961275","111","19909"
"58","42.35606833861656","13.341578584996352","112","20813"
"58","42.35606833861656","13.341578584996352","113","20813"
"58","42.35204999999844","13.348949999998288","114","21566"
"59","42.36826099999854","13.369479999998397","1","0"
"59","42.366600999998546","13.367509999998385","2","246"
"59","42.366600999998546","13.367509999998385","3","246"
"59","42.365500999998545","13.368809999998394","4","408"
"59","42.365500999998545","13.368809999998394","5","408"
"59","42.36602099999857","13.372059999998408","6","682"
"59","42.36602099999857","13.372059999998408","7","682"
"59","42.36620099999857","13.375149999998424","8","937"
"59","42.36620099999857","13.375149999998424","9","937"
"59","42.3653509999986","13.378799999998444","10","1252"
"59","42.3653509999986","13.378799999998444","11","1252"
"59","42.36395099999863","13.382679999998464","12","1608"
"59","42.36395099999863","13.382679999998464","13","1608"
"59","42.36296099999861","13.383009999998464","14","1721"
"59","42.36296099999861","13.383009999998464","15","1721"
"59","42.361300999998605","13.380569999998453","16","1994"
"59","42.361300999998605","13.380569999998453","17","1994"
"59","42.35916099999862","13.38142999999846","18","2242"
"59","42.35916099999862","13.38142999999846","19","2242"
"59","42.356900999998636","13.38632999999848","20","2717"
"59","42.356900999998636","13.38632999999848","21","2717"
"59","42.356610999998665","13.391549999998505","22","3149"
"59","42.356610999998665","13.391549999998505","23","3149"
"59","42.35651099999869","13.396199999998528","24","3532"
"59","42.35651099999869","13.396199999998528","25","3532"
"59","42.356980999998704","13.40127999999855","26","3954"
"59","42.356980999998704","13.40127999999855","27","3954"
"59","42.35750099999871","13.404029999998565","28","4187"
"59","42.35750099999871","13.404029999998565","29","4187"
"59","42.35578099999872","13.404909999998567","30","4392"
"59","42.35578099999872","13.404909999998567","31","4392"
"59","42.355070999998716","13.402789999998559","32","4583"
"59","42.355070999998716","13.402789999998559","33","4583"
"59","42.35533099999871","13.403879999998562","34","4678"
"59","42.35533099999871","13.403879999998562","35","4678"
"59","42.35510099999873","13.40733999999858","36","4964"
"59","42.35510099999873","13.40733999999858","37","4964"
"59","42.35117099999875","13.4112499999986","38","5507"
"59","42.35117099999875","13.4112499999986","39","5507"
"59","42.346480999998754","13.410689999998594","40","6030"
"59","42.346480999998754","13.410689999998594","41","6030"
"59","42.3446209999987","13.40114999999855","42","6842"
"60","42.35575099999876","13.412299999998602","1","0"
"60","42.355180999998744","13.40741999999858","2","407"
"60","42.355180999998744","13.40741999999858","3","407"
"60","42.35388099999873","13.407199999998577","4","553"
"60","42.35388099999873","13.407199999998577","5","553"
"60","42.352380999998736","13.406869999998579","6","721"
"60","42.352380999998736","13.406869999998579","7","721"
"60","42.350030999998744","13.406029999998573","8","991"
"60","42.350030999998744","13.406029999998573","9","991"
"60","42.34793099999874","13.404769999998566","10","1247"
"60","42.34793099999874","13.404769999998566","11","1247"
"60","42.34672099999872","13.402679999998558","12","1465"
"60","42.34672099999872","13.402679999998558","13","1465"
"60","42.3446209999987","13.40114999999855","14","1730"
"60","42.3446209999987","13.40114999999855","15","1730"
"60","42.344400999998705","13.401299999998551","16","1758"
"60","42.344400999998705","13.401299999998551","17","1758"
"60","42.34360099999872","13.401879999998554","18","1859"
"60","42.34360099999872","13.401879999998554","19","1859"
"60","42.344160999998685","13.397799999998533","20","2201"
"60","42.344160999998685","13.397799999998533","21","2201"
"60","42.34399099999869","13.396259999998527","22","2329"
"60","42.34399099999869","13.396259999998527","23","2329"
"60","42.34235099999868","13.395329999998522","24","2526"
"60","42.34235099999868","13.395329999998522","25","2526"
"60","42.3404309999987","13.400409999998548","26","2996"
"60","42.3404309999987","13.400409999998548","27","2996"
"60","42.33948099999872","13.405649999998568","28","3441"
"60","42.33948099999872","13.405649999998568","29","3441"
"60","42.33916099999875","13.409279999998589","30","3742"
"60","42.33916099999875","13.409279999998589","31","3742"
"60","42.33731099999878","13.41645999999862","32","4368"
"60","42.33731099999878","13.41645999999862","33","4368"
"60","42.336280999998806","13.420709999998639","34","4737"
"60","42.336280999998806","13.420709999998639","35","4737"
"60","42.335110999998825","13.42557999999866","36","5159"
"60","42.335110999998825","13.42557999999866","37","5159"
"60","42.33476099999884","13.429499999998676","38","5484"
"60","42.33476099999884","13.429499999998676","39","5484"
"60","42.33488099999887","13.437629999998713","40","6154"
"60","42.33488099999887","13.437629999998713","41","6154"
"60","42.3357609999989","13.443229999998735","42","6626"
"60","42.3357609999989","13.443229999998735","43","6626"
"60","42.337320999998894","13.442819999998735","44","6803"
"60","42.337320999998894","13.442819999998735","45","6803"
"60","42.335860999998886","13.443029999998735","46","6966"
"60","42.335860999998886","13.443029999998735","47","6966"
"60","42.336780999998936","13.45329999999878","48","7818"
"60","42.336780999998936","13.45329999999878","49","7818"
"60","42.34310099999898","13.461710999998811","50","8805"
"60","42.34310099999898","13.461710999998811","51","8805"
"60","42.34286299999898","13.462512999998815","52","8876"
"60","42.34286299999898","13.462512999998815","53","8876"
"60","42.341284999999","13.468127999998837","54","9371"
"60","42.341284999999","13.468127999998837","55","9371"
"60","42.338672999999005","13.469543999998844","56","9684"
"60","42.338672999999005","13.469543999998844","57","9684"
"60","42.336220999999014","13.469539999998842","58","9956"
"60","42.336220999999014","13.469539999998842","59","9956"
"60","42.33270099999902","13.473249999998858","60","10452"
"60","42.33270099999902","13.473249999998858","61","10452"
"60","42.33131099999905","13.478229999998877","62","10891"
"60","42.33131099999905","13.478229999998877","63","10891"
"60","42.32966099999905","13.478609999998877","64","11077"
"60","42.32966099999905","13.478609999998877","65","11077"
"60","42.332924999999044","13.478077999998874","66","11442"
"60","42.332924999999044","13.478077999998874","67","11442"
"60","42.338055999999035","13.475924999998867","68","12039"
"60","42.338055999999035","13.475924999998867","69","12039"
"60","42.342410999999025","13.474469999998863","70","12537"
"60","42.342410999999025","13.474469999998863","71","12537"
"60","42.34848099999899","13.46814999999884","72","13389"
"60","42.34848099999899","13.46814999999884","73","13389"
"60","42.346400999999005","13.468559999998837","74","13623"
"60","42.346400999999005","13.468559999998837","75","13623"
"60","42.34535099999902","13.469659999998841","76","13770"
"60","42.34535099999902","13.469659999998841","77","13770"
"60","42.34571099999903","13.472611999998856","78","14017"
"60","42.34571099999903","13.472611999998856","79","14017"
"60","42.34723599999903","13.472885999998857","80","14188"
"60","42.34723599999903","13.472885999998857","81","14188"
"60","42.34932499999901","13.472144999998855","82","14428"
"60","42.34932499999901","13.472144999998855","83","14428"
"60","42.351290999999016","13.472419999998856","84","14647"
"60","42.351290999999016","13.472419999998856","85","14647"
"60","42.35365607947814","13.472440825012637","86","14910"
"60","42.35365607947814","13.472440825012637","87","14910"
"60","42.354441046280186","13.474768968776546","88","15121"
"60","42.354441046280186","13.474768968776546","89","15121"
"60","42.35325171503964","13.477687216250668","90","15395"
"60","42.35325171503964","13.477687216250668","91","15395"
"60","42.35354509685158","13.477515613533516","92","15431"
"60","42.35354509685158","13.477515613533516","93","15431"
"60","42.353735371295","13.473545872240686","94","15758"
"60","42.353735371295","13.473545872240686","95","15758"
"60","42.35398114324841","13.471829258695834","96","15902"
"60","42.35398114324841","13.471829258695834","97","15902"
"60","42.35517099999901","13.47138999999885","98","16039"
"60","42.35517099999901","13.47138999999885","99","16039"
"60","42.35867099999901","13.471159999998848","100","16429"
"61","42.35867099999901","13.471159999998848","1","0"
"61","42.36168099999898","13.467849999998839","2","431"
"61","42.36168099999898","13.467849999998839","3","431"
"61","42.36355099999899","13.464329999998824","4","788"
"61","42.36355099999899","13.464329999998824","5","788"
"61","42.36403099999898","13.462099999998813","6","979"
"61","42.36403099999898","13.462099999998813","7","979"
"61","42.36506099999895","13.458649999998803","8","1286"
"61","42.36506099999895","13.458649999998803","9","1286"
"61","42.36365099999893","13.452959999998779","10","1780"
"61","42.36365099999893","13.452959999998779","11","1780"
"61","42.36778099999889","13.439819999998722","12","2956"
"61","42.36778099999889","13.439819999998722","13","2956"
"61","42.365630999998864","13.4342799999987","14","3471"
"61","42.365630999998864","13.4342799999987","15","3471"
"61","42.364750999998854","13.431359999998687","16","3730"
"61","42.364750999998854","13.431359999998687","17","3730"
"61","42.36285099999885","13.429279999998677","18","4002"
"61","42.36285099999885","13.429279999998677","19","4002"
"61","42.35823099999884","13.42977999999868","20","4517"
"61","42.35823099999884","13.42977999999868","21","4517"
"61","42.35675099999884","13.428779999998675","22","4701"
"61","42.35675099999884","13.428779999998675","23","4701"
"61","42.355080999998826","13.42585999999866","24","5005"
"61","42.355080999998826","13.42585999999866","25","5005"
"61","42.3525609999988","13.419519999998636","26","5597"
"61","42.3525609999988","13.419519999998636","27","5597"
"61","42.35303099999879","13.418199999998631","28","5718"
"61","42.35303099999879","13.418199999998631","29","5718"
"61","42.35506099999878","13.415759999998619","30","6020"
"61","42.35506099999878","13.415759999998619","31","6020"
"61","42.35575099999876","13.412299999998602","32","6315"
"62","42.35575099999876","13.412299999998602","1","0"
"62","42.355180999998744","13.40741999999858","2","407"
"62","42.355180999998744","13.40741999999858","3","407"
"62","42.35510099999873","13.40733999999858","4","418"
"62","42.35510099999873","13.40733999999858","5","418"
"62","42.352280999998776","13.413539999998608","6","1017"
"62","42.352280999998776","13.413539999998608","7","1017"
"62","42.35163099999879","13.417779999998626","8","1374"
"62","42.35163099999879","13.417779999998626","9","1374"
"62","42.35478099999882","13.42552999999866","10","2102"
"62","42.35478099999882","13.42552999999866","11","2102"
"62","42.35646099999885","13.428829999998676","12","2432"
"62","42.35646099999885","13.428829999998676","13","2432"
"62","42.36335099999884","13.429329999998679","14","3198"
"62","42.36335099999884","13.429329999998679","15","3198"
"62","42.36495099999885","13.43147999999869","16","3449"
"62","42.36495099999885","13.43147999999869","17","3449"
"62","42.36566099999886","13.434579999998702","18","3717"
"62","42.36566099999886","13.434579999998702","19","3717"
"62","42.36750099999889","13.440059999998727","20","4212"
"62","42.36750099999889","13.440059999998727","21","4212"
"62","42.36370099999893","13.453309999998778","22","5382"
"62","42.36370099999893","13.453309999998778","23","5382"
"62","42.364930999998975","13.458479999998799","24","5830"
"62","42.364930999998975","13.458479999998799","25","5830"
"62","42.36401099999898","13.461359999998814","26","6088"
"62","42.36401099999898","13.461359999998814","27","6088"
"62","42.36331099999899","13.464859999998826","28","6386"
"62","42.36331099999899","13.464859999998826","29","6386"
"62","42.361800999999005","13.467399999998836","30","6655"
"62","42.361800999999005","13.467399999998836","31","6655"
"62","42.358660999999","13.47105999999885","32","7116"
"62","42.358660999999","13.47105999999885","33","7116"
"62","42.35514899999902","13.471146999998851","34","7506"
"62","42.35514899999902","13.471146999998851","35","7506"
"62","42.35365607947814","13.472440825012637","36","7703"
"62","42.35365607947814","13.472440825012637","37","7703"
"62","42.354441046280186","13.474768968776546","38","7914"
"62","42.354441046280186","13.474768968776546","39","7914"
"62","42.35325171503964","13.477687216250668","40","8188"
"62","42.35325171503964","13.477687216250668","41","8188"
"62","42.35354509685158","13.477515613533516","42","8224"
"62","42.35354509685158","13.477515613533516","43","8224"
"62","42.353735371295","13.473545872240686","44","8551"
"62","42.353735371295","13.473545872240686","45","8551"
"62","42.35398114324841","13.471829258695834","46","8695"
"62","42.35398114324841","13.471829258695834","47","8695"
"62","42.35517099999901","13.47138999999885","48","8832"
"62","42.35517099999901","13.47138999999885","49","8832"
"62","42.35867099999901","13.471159999998848","50","9222"
"62","42.35867099999901","13.471159999998848","51","9222"
"62","42.36116099999902","13.472099999998852","52","9509"
"62","42.36116099999902","13.472099999998852","53","9509"
"62","42.38713099999909","13.492109999998933","54","12831"
"62","42.38713099999909","13.492109999998933","55","12831"
"62","42.38743099999908","13.493169999998933","56","12925"
"62","42.38743099999908","13.493169999998933","57","12925"
"62","42.385810999999094","13.49499999999894","58","13159"
"62","42.385810999999094","13.49499999999894","59","13159"
"62","42.38593099999909","13.497059999998948","60","13330"
"62","42.38593099999909","13.497059999998948","61","13330"
"62","42.37625099999918","13.518529999999023","62","15399"
"62","42.37625099999918","13.518529999999023","63","15399"
"62","42.3762609999992","13.520059999999031","64","15525"
"63","42.3762609999992","13.520059999999031","1","0"
"63","42.374550999999194","13.52045999999903","2","193"
"63","42.374550999999194","13.52045999999903","3","193"
"63","42.35780099999916","13.510989999998994","4","2210"
"63","42.35780099999916","13.510989999998994","5","2210"
"63","42.35711099999915","13.50889999999899","6","2399"
"63","42.35711099999915","13.50889999999899","7","2399"
"63","42.35618099999908","13.489329999998919","8","4014"
"63","42.35618099999908","13.489329999998919","9","4014"
"63","42.35467093744245","13.4795326576326","10","4839"
"63","42.35467093744245","13.4795326576326","11","4839"
"63","42.35364029766554","13.477923221862266","12","5014"
"63","42.35364029766554","13.477923221862266","13","5014"
"63","42.35354509685158","13.477515613533516","14","5049"
"63","42.35354509685158","13.477515613533516","15","5049"
"63","42.353735371295","13.473545872240686","16","5377"
"63","42.353735371295","13.473545872240686","17","5377"
"63","42.35398114324841","13.471829258695834","18","5521"
"63","42.35398114324841","13.471829258695834","19","5521"
"63","42.35517099999901","13.47138999999885","20","5658"
"63","42.35517099999901","13.47138999999885","21","5658"
"63","42.35867099999901","13.471159999998848","22","6047"
"63","42.35867099999901","13.471159999998848","23","6047"
"63","42.36168099999898","13.467849999998839","24","6479"
"63","42.36168099999898","13.467849999998839","25","6479"
"63","42.36355099999899","13.464329999998824","26","6835"
"63","42.36355099999899","13.464329999998824","27","6835"
"63","42.36403099999898","13.462099999998813","28","7027"
"63","42.36403099999898","13.462099999998813","29","7027"
"63","42.36506099999895","13.458649999998803","30","7333"
"63","42.36506099999895","13.458649999998803","31","7333"
"63","42.36365099999893","13.452959999998779","32","7827"
"63","42.36365099999893","13.452959999998779","33","7827"
"63","42.36778099999889","13.439819999998722","34","9003"
"63","42.36778099999889","13.439819999998722","35","9003"
"63","42.365630999998864","13.4342799999987","36","9518"
"63","42.365630999998864","13.4342799999987","37","9518"
"63","42.364750999998854","13.431359999998687","38","9778"
"63","42.364750999998854","13.431359999998687","39","9778"
"63","42.36285099999885","13.429279999998677","40","10049"
"63","42.36285099999885","13.429279999998677","41","10049"
"63","42.35823099999884","13.42977999999868","42","10564"
"63","42.35823099999884","13.42977999999868","43","10564"
"63","42.35675099999884","13.428779999998675","44","10748"
"63","42.35675099999884","13.428779999998675","45","10748"
"63","42.355080999998826","13.42585999999866","46","11052"
"63","42.355080999998826","13.42585999999866","47","11052"
"63","42.3525609999988","13.419519999998636","48","11645"
"63","42.3525609999988","13.419519999998636","49","11645"
"63","42.35184099999879","13.417369999998625","50","11839"
"63","42.35184099999879","13.417369999998625","51","11839"
"63","42.35117099999875","13.4112499999986","52","12349"
"63","42.35117099999875","13.4112499999986","53","12349"
"63","42.346480999998754","13.410689999998594","54","12872"
"63","42.346480999998754","13.410689999998594","55","12872"
"63","42.3446209999987","13.40114999999855","56","13684"
"64","42.344400999998705","13.401299999998551","1","0"
"64","42.34360099999872","13.401879999998554","2","101"
"64","42.34360099999872","13.401879999998554","3","101"
"64","42.344160999998685","13.397799999998533","4","443"
"64","42.344160999998685","13.397799999998533","5","443"
"64","42.34399099999869","13.396259999998527","6","571"
"64","42.34399099999869","13.396259999998527","7","571"
"64","42.34235099999868","13.395329999998522","8","769"
"64","42.34235099999868","13.395329999998522","9","769"
"64","42.3404309999987","13.400409999998548","10","1239"
"64","42.3404309999987","13.400409999998548","11","1239"
"64","42.33948099999872","13.405649999998568","12","1683"
"64","42.33948099999872","13.405649999998568","13","1683"
"64","42.33916099999875","13.409279999998589","14","1984"
"64","42.33916099999875","13.409279999998589","15","1984"
"64","42.33731099999878","13.41645999999862","16","2611"
"64","42.33731099999878","13.41645999999862","17","2611"
"64","42.336280999998806","13.420709999998639","18","2979"
"64","42.336280999998806","13.420709999998639","19","2979"
"64","42.335110999998825","13.42557999999866","20","3401"
"64","42.335110999998825","13.42557999999866","21","3401"
"64","42.33476099999884","13.429499999998676","22","3726"
"64","42.33476099999884","13.429499999998676","23","3726"
"64","42.33488099999887","13.437629999998713","24","4397"
"64","42.33488099999887","13.437629999998713","25","4397"
"64","42.3357609999989","13.443229999998735","26","4868"
"64","42.3357609999989","13.443229999998735","27","4868"
"64","42.337320999998894","13.442819999998735","28","5045"
"64","42.337320999998894","13.442819999998735","29","5045"
"64","42.335860999998886","13.443029999998735","30","5208"
"64","42.335860999998886","13.443029999998735","31","5208"
"64","42.336780999998936","13.45329999999878","32","6061"
"64","42.336780999998936","13.45329999999878","33","6061"
"64","42.33506099999899","13.464559999998825","34","7008"
"64","42.33506099999899","13.464559999998825","35","7008"
"64","42.33390099999899","13.468579999998838","36","7363"
"64","42.33390099999899","13.468579999998838","37","7363"
"64","42.33270099999902","13.473249999998858","38","7771"
"64","42.33270099999902","13.473249999998858","39","7771"
"64","42.33131099999905","13.478229999998877","40","8209"
"64","42.33131099999905","13.478229999998877","41","8209"
"64","42.32971099999906","13.483699999998898","42","8694"
"64","42.32971099999906","13.483699999998898","43","8694"
"64","42.329260999999086","13.491579999998928","44","9345"
"64","42.329260999999086","13.491579999998928","45","9345"
"64","42.328080999999074","13.489149999998919","46","9585"
"64","42.328080999999074","13.489149999998919","47","9585"
"64","42.326210999999105","13.49524999999894","48","10129"
"64","42.326210999999105","13.49524999999894","49","10129"
"64","42.32435099999919","13.523329999999037","50","12452"
"64","42.32435099999919","13.523329999999037","51","12452"
"64","42.328080999999194","13.523399999999038","52","12867"
"64","42.328080999999194","13.523399999999038","53","12867"
"64","42.3298809999992","13.522299999999037","54","13086"
"64","42.3298809999992","13.522299999999037","55","13086"
"64","42.3310509999992","13.52407999999904","56","13282"
"64","42.3310509999992","13.52407999999904","57","13282"
"64","42.332430999999204","13.526129999999046","58","13511"
"64","42.332430999999204","13.526129999999046","59","13511"
"64","42.332150999999214","13.528849999999057","60","13737"
"64","42.332150999999214","13.528849999999057","61","13737"
"64","42.332850999999216","13.531019999999062","62","13932"
"64","42.332850999999216","13.531019999999062","63","13932"
"64","42.33276099999923","13.533709999999072","64","14154"
"65","42.36780099999845","13.352459999998308","1","0"
"65","42.36770099999842","13.347869999998284","2","378"
"65","42.36770099999842","13.347869999998284","3","378"
"65","42.369780999998426","13.346449999998276","4","637"
"65","42.369780999998426","13.346449999998276","5","637"
"65","42.37215099999844","13.348249999998286","6","939"
"65","42.37215099999844","13.348249999998286","7","939"
"65","42.37373099999844","13.349759999998295","8","1154"
"65","42.37373099999844","13.349759999998295","9","1154"
"65","42.38001099999841","13.345229999998272","10","1946"
"65","42.38001099999841","13.345229999998272","11","1946"
"65","42.38463099999837","13.339169999998235","12","2661"
"65","42.38463099999837","13.339169999998235","13","2661"
"65","42.38744999999835","13.333909999998209","14","3196"
"65","42.38744999999835","13.333909999998209","15","3196"
"65","42.39009999999833","13.330929999998194","16","3579"
"65","42.39009999999833","13.330929999998194","17","3579"
"65","42.39376999999829","13.323479999998153","18","4316"
"65","42.39376999999829","13.323479999998153","19","4316"
"65","42.39455999999826","13.31969999999813","20","4639"
"65","42.39455999999826","13.31969999999813","21","4639"
"65","42.39719999999822","13.3144499999981","22","5161"
"65","42.39719999999822","13.3144499999981","23","5161"
"65","42.40010999999822","13.313959999998097","24","5487"
"65","42.40010999999822","13.313959999998097","25","5487"
"65","42.39820999999821","13.31283999999809","26","5717"
"65","42.39820999999821","13.31283999999809","27","5717"
"65","42.39896999999821","13.312099999998084","28","5822"
"65","42.39896999999821","13.312099999998084","29","5822"
"65","42.4028899999982","13.309069999998071","30","6323"
"65","42.4028899999982","13.309069999998071","31","6323"
"65","42.40719999999818","13.306149999998052","32","6859"
"65","42.40719999999818","13.306149999998052","33","6859"
"65","42.40967999999818","13.30777999999806","34","7166"
"65","42.40967999999818","13.30777999999806","35","7166"
"65","42.412629999998266","13.320859999998138","36","8291"
"65","42.412629999998266","13.320859999998138","37","8291"
"65","42.413579999998376","13.338129999998234","38","9716"
"65","42.413579999998376","13.338129999998234","39","9716"
"65","42.41539999999839","13.340309999998246","40","9987"
"65","42.41539999999839","13.340309999998246","41","9987"
"65","42.41684999999839","13.342709999998261","42","10242"
"65","42.41684999999839","13.342709999998261","43","10242"
"65","42.41913099999841","13.345259999998273","44","10571"
"65","42.41913099999841","13.345259999998273","45","10571"
"65","42.4173099999984","13.342209999998257","46","10893"
"65","42.4173099999984","13.342209999998257","47","10893"
"65","42.41831999999838","13.34086999999825","48","11050"
"65","42.41831999999838","13.34086999999825","49","11050"
"65","42.41970999999837","13.338619999998238","50","11291"
"65","42.41970999999837","13.338619999998238","51","11291"
"65","42.420919999998354","13.336799999998227","52","11493"
"65","42.420919999998354","13.336799999998227","53","11493"
"65","42.422429999998364","13.337499999998235","54","11670"
"66","42.422429999998364","13.337499999998235","1","0"
"66","42.42069999999835","13.336729999998228","2","202"
"66","42.42069999999835","13.336729999998228","3","202"
"66","42.419579999998376","13.338459999998237","4","391"
"66","42.419579999998376","13.338459999998237","5","391"
"66","42.41919999999837","13.340309999998246","6","549"
"66","42.41919999999837","13.340309999998246","7","549"
"66","42.418209999998396","13.340729999998251","8","665"
"66","42.418209999998396","13.340729999998251","9","665"
"66","42.41725999999839","13.34204999999826","10","816"
"66","42.41725999999839","13.34204999999826","11","816"
"66","42.41534999999838","13.340099999998245","12","1082"
"66","42.41534999999838","13.340099999998245","13","1082"
"66","42.413589999998365","13.337759999998232","14","1357"
"66","42.413589999998365","13.337759999998232","15","1357"
"66","42.41269999999827","13.320609999998137","16","2772"
"66","42.41269999999827","13.320609999998137","17","2772"
"66","42.40985999999818","13.307769999998062","18","3875"
"66","42.40985999999818","13.307769999998062","19","3875"
"66","42.403549999998184","13.308229999998064","20","4577"
"66","42.403549999998184","13.308229999998064","21","4577"
"66","42.39864999999821","13.312049999998084","22","5205"
"66","42.39864999999821","13.312049999998084","23","5205"
"66","42.39469999999823","13.314259999998097","24","5680"
"66","42.39469999999823","13.314259999998097","25","5680"
"66","42.39402999999826","13.31992999999813","26","6153"
"66","42.39402999999826","13.31992999999813","27","6153"
"66","42.39357999999828","13.323129999998152","28","6421"
"66","42.39357999999828","13.323129999998152","29","6421"
"66","42.389849999998326","13.330999999998191","30","7190"
"66","42.389849999998326","13.330999999998191","31","7190"
"66","42.38760999999834","13.333499999998207","32","7513"
"66","42.38760999999834","13.333499999998207","33","7513"
"66","42.38455099999837","13.339029999998235","34","8082"
"66","42.38455099999837","13.339029999998235","35","8082"
"66","42.380170999998406","13.344879999998268","36","8766"
"66","42.380170999998406","13.344879999998268","37","8766"
"66","42.37366099999843","13.349679999998296","38","9590"
"66","42.37366099999843","13.349679999998296","39","9590"
"66","42.37192099999842","13.347679999998283","40","9844"
"66","42.37192099999842","13.347679999998283","41","9844"
"66","42.36953099999842","13.346379999998275","42","10131"
"66","42.36953099999842","13.346379999998275","43","10131"
"66","42.36746099999843","13.347299999998281","44","10373"
"66","42.36746099999843","13.347299999998281","45","10373"
"66","42.36760099999845","13.352009999998305","46","10761"
"67","42.39719999999822","13.3144499999981","1","0"
"67","42.40010999999822","13.313959999998097","2","326"
"67","42.40010999999822","13.313959999998097","3","326"
"67","42.39820999999821","13.31283999999809","4","556"
"67","42.39820999999821","13.31283999999809","5","556"
"67","42.39469999999823","13.314259999998097","6","963"
"67","42.39469999999823","13.314259999998097","7","963"
"67","42.39402999999826","13.31992999999813","8","1436"
"67","42.39402999999826","13.31992999999813","9","1436"
"67","42.39357999999828","13.323129999998152","10","1704"
"67","42.39357999999828","13.323129999998152","11","1704"
"67","42.389849999998326","13.330999999998191","12","2473"
"67","42.389849999998326","13.330999999998191","13","2473"
"67","42.38760999999834","13.333499999998207","14","2796"
"67","42.38760999999834","13.333499999998207","15","2796"
"67","42.38515099999837","13.339789999998244","16","3382"
"67","42.38515099999837","13.339789999998244","17","3382"
"67","42.38522099999841","13.344649999998266","18","3782"
"67","42.38522099999841","13.344649999998266","19","3782"
"67","42.382310999998424","13.346079999998278","20","4126"
"67","42.382310999998424","13.346079999998278","21","4126"
"67","42.37971099999843","13.347129999998279","22","4428"
"67","42.37971099999843","13.347129999998279","23","4428"
"67","42.37795099999844","13.3506999999983","24","4781"
"67","42.37795099999844","13.3506999999983","25","4781"
"67","42.37590099999845","13.353049999998312","26","5079"
"67","42.37590099999845","13.353049999998312","27","5079"
"67","42.37466099999848","13.355859999998327","28","5349"
"67","42.37466099999848","13.355859999998327","29","5349"
"67","42.373060999998486","13.359409999998347","30","5691"
"67","42.373060999998486","13.359409999998347","31","5691"
"67","42.37123099999853","13.363799999998367","32","6106"
"67","42.37123099999853","13.363799999998367","33","6106"
"67","42.37040099999853","13.366949999998385","34","6381"
"67","42.37040099999853","13.366949999998385","35","6381"
"67","42.36940099999856","13.3700099999984","36","6657"
"67","42.36940099999856","13.3700099999984","37","6657"
"67","42.367150999998564","13.373309999998416","38","7026"
"67","42.367150999998564","13.373309999998416","39","7026"
"67","42.36778099999859","13.376799999998433","40","7322"
"67","42.36778099999859","13.376799999998433","41","7322"
"67","42.3668309999986","13.38054999999845","42","7648"
"67","42.3668309999986","13.38054999999845","43","7648"
"67","42.36535099999862","13.383199999998467","44","7921"
"67","42.36535099999862","13.383199999998467","45","7921"
"67","42.364090999998616","13.38410999999847","46","8080"
"67","42.364090999998616","13.38410999999847","47","8080"
"67","42.36296099999861","13.383009999998464","48","8235"
"67","42.36296099999861","13.383009999998464","49","8235"
"67","42.361300999998605","13.380569999998453","50","8508"
"67","42.361300999998605","13.380569999998453","51","8508"
"67","42.35916099999862","13.38142999999846","52","8756"
"67","42.35916099999862","13.38142999999846","53","8756"
"67","42.356900999998636","13.38632999999848","54","9231"
"67","42.356900999998636","13.38632999999848","55","9231"
"67","42.356610999998665","13.391549999998505","56","9662"
"67","42.356610999998665","13.391549999998505","57","9662"
"67","42.35651099999869","13.396199999998528","58","10046"
"67","42.35651099999869","13.396199999998528","59","10046"
"67","42.356980999998704","13.40127999999855","60","10467"
"67","42.356980999998704","13.40127999999855","61","10467"
"67","42.35750099999871","13.404029999998565","62","10701"
"67","42.35750099999871","13.404029999998565","63","10701"
"67","42.35510099999873","13.40733999999858","64","11083"
"67","42.35510099999873","13.40733999999858","65","11083"
"67","42.35117099999875","13.4112499999986","66","11625"
"67","42.35117099999875","13.4112499999986","67","11625"
"67","42.346480999998754","13.410689999998594","68","12148"
"67","42.346480999998754","13.410689999998594","69","12148"
"67","42.3446209999987","13.40114999999855","70","12961"
"68","42.34447099999871","13.40110999999855","1","0"
"68","42.34680099999872","13.40327999999856","2","315"
"68","42.34680099999872","13.40327999999856","3","315"
"68","42.348210999998734","13.405109999998569","4","532"
"68","42.348210999998734","13.405109999998569","5","532"
"68","42.35023099999872","13.406199999998572","6","774"
